Iteration,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55,x56,x57,x58,x59,x60,x61,x62,x63,x64,x65,x66,x67,x68,x69,x70,x71,x72,x73,x74,x75,x76,x77,x78,x79,x80,x81,x82,x83,x84,x85,x86,x87,x88,x89,x90,x91,x92,x93,x94,x95,x96,x97,x98,x99,x100
746,2.5086742930899115,-6.031030423908108,-9.964770072246177,4.998219696002701,-9.957923718280465,0.3038503815781502,-0.21057463494471496,-9.951216913282936,-2.1036251234974452,-6.22945594629,5.9459895073345645,-9.998952290141812,-0.5746264608984426,3.625456879148758,-8.569714145676402,-9.981534516324217,9.852715793780536,-0.27356677727321926,-2.990190185920094,-9.948485749105789,-7.290743271477903,-0.8048752939529167,-5.603062099748258,-9.954416861423468,-9.989952249722421,9.960931026913363,-9.811625146568856,-2.8979276575782786,7.458316988222379,-9.110467943758126,4.953154304695905,-9.959729288527459,-0.22219424768859275,2.637406468272804,4.943844723610848,-4.908467521650128,7.469922045068089,2.2149384409833797,-5.707641655477299,-0.10637891623445266,-9.932049033993454,-1.9203503831430897,2.877249270269067,3.4923329030190318,-5.466982854722904,-9.973867202883152,5.383386238785366,-8.688103530907865,10.0,-10.0,4.065937987018379,-9.94721962558918,2.8433473229265855,10.0,-9.960772418123597,-9.997573113363067,-1.6045002674650222,2.7801023360612196,-7.85921927815654,3.727750809148465,-8.315231629883623,6.29599007309572,-9.832030917711377,-6.502835022505881,-0.5663921377132635,-6.827705876903542,2.727196891520639,-5.521682327759981,-8.367789275421657,-9.9475583375742,-6.906037121809066,-9.971067147264367,-5.8374721337898885,2.418793233841703,-9.980450314995558,0.6118048090225972,-10.0,7.660208826835554,-1.9244861094505494,-10.0,-10.0,-9.977862777903054,-9.973180499653779,-2.98708859411214,6.834356120527781,-9.97071023403012,-8.141980305599606,-9.92574624043407,-9.912064189171113,1.9965184747613174,-9.985282324107907,1.4840559601373264,6.7889051407188195,5.344535946101287,-9.852765579735742,-1.836634202799752,-9.972133185939486,6.870596590550565,-10.0,-8.207589380113555
747,2.502957474747127,-6.051893333038214,-9.998608824700263,4.995606750861705,-10.0,0.31427573645843904,-0.21348794720947156,-9.961112962616227,-2.097776903207157,-6.168934063024162,5.911298104923245,-9.995263261470113,-0.5774283469880724,3.5920031394033494,-8.556464036019332,-9.94987838777969,9.859857799208266,-0.2291212873898618,-3.012245338751047,-9.956234908307549,-7.271354131432576,-0.8396327893189833,-5.575203219176401,-9.932240415157937,-10.0,9.995287057867246,-9.848735584796016,-2.881769772234855,7.455149087282764,-9.153406890583433,5.0038487732892465,-9.952251290790727,-0.21789545451769338,2.6375531740292715,4.935729987754024,-4.909019237201326,7.505609825522415,2.2074183046963043,-5.705531449722834,-0.1517762866898849,-9.947884039773507,-1.8595577213508518,2.9111970713368662,3.5008980081319394,-5.454634895347289,-9.993886522149781,5.390507796178723,-8.68785234173567,10.0,-9.986961768297022,4.100992734444197,-9.944337199583293,2.8420687611987434,9.998839341738433,-9.952553582422738,-9.97133495915522,-1.6395594284149932,2.791149605199911,-7.846998747764069,3.7398746650080934,-8.302387129208846,6.372549570365976,-9.932490288068063,-6.5093777702264,-0.5396701598063258,-6.841066089176564,2.7124673308142966,-5.535361807900216,-8.38276377707071,-9.957515707160326,-6.896815154732428,-10.0,-5.825649824317605,2.3733080871258694,-10.0,0.6438005463086612,-9.97885045610222,7.635669536206294,-1.9073151058894897,-9.977879373240805,-9.963664610867008,-9.93526664978405,-9.971795412332801,-2.965599819362398,6.807834799616414,-10.0,-8.156994259573338,-9.954607307361522,-9.939322954407228,2.0502013273656146,-10.0,1.4543510919912712,6.725442624007676,5.31124586850986,-9.819751384035964,-1.786334030842109,-9.953610644366929,6.887990114546745,-10.0,-8.197158014716722
748,2.520102867374777,-6.062293828417045,-9.967465278474918,4.98471831418078,-10.0,0.31773699549775336,-0.2105387468256147,-9.980960821046246,-2.012096319775647,-6.189064868349364,5.891873593943461,-10.0,-0.5593939486682552,3.6640184315352844,-8.511458770833016,-10.0,9.872593354257216,-0.22062803347528812,-3.0604336485714008,-9.941500122349154,-7.295192288528788,-0.8698782708433874,-5.540692636016903,-9.92786903051496,-10.0,10.0,-9.818234215831895,-2.902854430793676,7.461561699018701,-9.130494465302956,5.019479645203355,-9.952386304146065,-0.26092584585344464,2.6786505505764433,4.991156785045685,-4.918797053602536,7.543657501636536,2.2641440872434555,-5.712186979406238,-0.16904742977433787,-10.0,-1.8766310855187711,2.8748665199131476,3.5430707409558546,-5.47523895497087,-9.993103407303325,5.404439745025846,-8.689513603332461,10.0,-9.903314900757206,4.094165608569843,-9.981192933948321,2.8156005437203193,9.951006045798737,-9.981889548769958,-9.953986803777594,-1.6401419836879716,2.847790620418598,-7.863127906599877,3.7480341591257753,-8.359307179275385,6.394582692476755,-9.938170425342935,-6.481212693454153,-0.5227882963930284,-6.874990056892039,2.7129328784649633,-5.523136348932876,-8.37229856105426,-9.91246487204172,-6.899733224686368,-9.970165679987469,-5.81750194261152,2.351253629984628,-9.972549866055168,0.6285499889103998,-9.927308077766051,7.611535444080045,-1.8845899899328618,-9.945171713130078,-9.984253683149225,-9.988659074848094,-9.991506549390625,-2.949257710522542,6.77753847286966,-10.0,-8.13578779845844,-10.0,-9.959790941957632,2.0153300695447482,-9.962249259517764,1.529637694396136,6.779212619176172,5.352687048678124,-9.84787243805029,-1.8106696677468268,-9.959808341819132,6.904459115316213,-9.970111877817896,-8.193954602594994
749,2.616703625824697,-6.010298205114274,-10.0,5.017425148709037,-10.0,0.3301233871505361,-0.19728398925857651,-10.0,-2.036942462084744,-6.151850527616397,5.873352131011135,-10.0,-0.565215837990468,3.6085663948395017,-8.517462868371446,-10.0,9.892694593274886,-0.21196594337360442,-3.024499952094847,-10.0,-7.328305425163623,-0.8697610279607539,-5.5509466215205725,-9.899515042137782,-9.983554317961252,10.0,-9.84591070318925,-2.9164465558962465,7.441622314380697,-9.112897272577056,5.079690952200382,-9.892592566175052,-0.24395752649619512,2.7461504843612996,5.015415799081494,-4.9002480469370155,7.530840646404375,2.201554420300606,-5.646324946283316,-0.12096059435006451,-9.982598382581633,-1.8987101837930755,2.8606205020691013,3.5635298262391406,-5.455073045395092,-9.948317006579687,5.4196061920605025,-8.691590418442255,10.0,-9.888422027979873,4.078201255780088,-9.970739407999163,2.753373559932078,9.963819475093173,-9.971554185992787,-9.99223388770648,-1.632355525409463,2.8368803686471122,-7.852184149855428,3.7500966925060375,-8.381340191832832,6.3757059441534585,-9.930682749702884,-6.431164712723915,-0.4859484145099804,-6.874581886072263,2.7201331495573506,-5.558389219129975,-8.349821126646397,-9.914239926447577,-6.912502164493007,-9.981427315007528,-5.8050977241174975,2.391831200607439,-10.0,0.6356566217002325,-9.918740937721614,7.63338234464149,-1.8504814239063385,-9.997602547284593,-9.915938646425426,-9.961666389590548,-9.989737017254832,-2.882232245765778,6.8111196691029665,-10.0,-8.191292559397393,-10.0,-10.0,2.0566357781118834,-9.998087551035312,1.545282457834561,6.71020875480387,5.346697672461502,-9.912140110848327,-1.7791964233890893,-9.974533458253706,6.87673784043499,-10.0,-8.22150445378201
750,2.580043479895433,-5.996690973260568,-9.966171899641841,5.090311867394677,-10.0,0.3336080392835167,-0.17213292902045665,-9.96436553519323,-2.0097293582862013,-6.201346791592185,5.925489057025648,-10.0,-0.5814626046519661,3.643770312249361,-8.507061210133946,-10.0,9.853201837818755,-0.19798211325582338,-2.9826366374020634,-9.96778569444648,-7.331583824312587,-0.8041296936477133,-5.549179104815778,-9.94195917531549,-10.0,9.955773699865361,-9.9153954226917,-2.8490679134468175,7.417913299827368,-9.155021997903848,5.088554574963571,-9.88128164775091,-0.1395708626297511,2.727041237437786,5.043147327907487,-4.926108178942325,7.502237038575441,2.1595682242455605,-5.691662457329423,-0.08937977914724163,-9.976365443637945,-1.8967415804946963,2.8605573766658954,3.578294942839734,-5.47220172985231,-9.982175753003016,5.435570756574956,-8.719971001634729,9.934531188081378,-9.918507412914373,4.152230714402531,-9.959481152108124,2.7820158296275683,9.99097042132992,-9.926263484834838,-9.959061957872708,-1.6753291426432302,2.802558687166313,-7.941455867166732,3.721303439609967,-8.423283734831244,6.40788339158098,-9.975577052668594,-6.423539751548636,-0.4892386300002673,-6.816131986514586,2.698913429691859,-5.5756157717358255,-8.334053700658657,-9.925919271532868,-6.894958110010636,-9.966587536504857,-5.80592666765098,2.409869222769205,-9.990515252047304,0.6928067478550077,-9.937431622726582,7.657954327316054,-1.8485140581084372,-10.0,-9.944069979730564,-9.930133477469976,-10.0,-2.920592916501625,6.821801386647329,-9.977203989020186,-8.244255673584322,-9.97620842080273,-9.9688115537669,2.066493131348985,-9.97751280901833,1.5099811770883986,6.706977939756236,5.348574725045514,-9.916716092650432,-1.7867305930500843,-9.989213609879469,6.921285543545743,-9.964651166102243,-8.256478771806679
751,2.5790519071498124,-5.988794712485229,-10.0,5.120183119902276,-9.997843147346012,0.35668837290738464,-0.19381728046912133,-9.992230248189463,-2.0208554818974678,-6.14441342799035,5.9471638210166065,-10.0,-0.5317551022884358,3.5875392006073477,-8.545184347778976,-9.963920280723428,9.827025589165558,-0.1965273757916485,-2.9031228247503624,-9.942031244441743,-7.378562514706852,-0.8247987461269488,-5.537747078858782,-9.924261241118085,-10.0,9.939124328857517,-9.907374077571058,-2.841160212880133,7.412934213210402,-9.173986106323342,5.1007268296167805,-9.92700431897472,-0.1017860826174392,2.6609770449685697,5.02794680056687,-4.908200587900715,7.489381277453119,2.1882012105442255,-5.648848088567365,-0.10051413547266624,-9.986417263110821,-1.8485941435770918,2.874594259793395,3.5933877377284604,-5.488779946700381,-9.977767120351018,5.424198179141651,-8.747096659340631,9.924005645634894,-9.980594738895554,4.140098057054185,-9.919499640585062,2.7821010831751756,10.0,-9.96233837432678,-9.98524843862142,-1.6358202555007524,2.79588076695179,-7.923424224962776,3.675456626207278,-8.366658176952887,6.450873975193848,-10.0,-6.428818388391137,-0.5000748375858225,-6.776035246687311,2.7582526629593556,-5.544917063773854,-8.377789933921587,-9.97918238642489,-6.880529105851828,-9.974950710445404,-5.8199091757915955,2.4515716181207763,-9.989277390004391,0.7587076627547297,-9.949520787685312,7.646263770760874,-1.8389892663269305,-10.0,-9.934048125182521,-9.87872078671362,-10.0,-2.871506742086311,6.838803661635257,-9.98548303612111,-8.168520395489402,-9.984436801609421,-9.99852283739165,2.1346255284317857,-10.0,1.4611717647999471,6.742076188345599,5.381017467128919,-9.944089331072547,-1.8010142081237865,-10.0,6.955706816405186,-9.942352683487183,-8.28078958251087
752,2.596151578649065,-5.999167473160345,-9.968939503379097,5.1093237191041885,-10.0,0.36014040190616325,-0.19087594463362154,-10.0,-1.935403380428508,-6.164490551072456,5.927791108824978,-10.0,-0.5137687957830823,3.6593624516184016,-8.500299096846803,-10.0,9.839727182673922,-0.18805677059449857,-2.9511826321824413,-9.927335751315853,-7.4023371032709795,-0.8549635728903766,-5.503328524084868,-9.919901513521575,-10.0,10.0,-9.876954045735635,-2.862188645582706,7.419329724617936,-9.15113478095238,5.116316019131584,-9.927138972293804,-0.14470172603869277,2.701964828316523,5.0832257928026365,-4.917952330078439,7.527327492916987,2.244775724068635,-5.655485870140019,-0.11773922209357306,-10.0,-1.8656219786928478,2.838360590012604,3.635448009731314,-5.509329062067157,-9.976986093814537,5.438092976059046,-8.74875349089861,9.926285878380948,-9.897170930066258,4.133289136881238,-9.956257092816827,2.7557034477356743,9.952294259743212,-9.991596111291148,-9.96794654507382,-1.6364012572902373,2.8523707391943476,-7.93951037263179,3.6835943616352456,-8.423426439949045,6.4728483422077385,-10.0,-6.400728418623985,-0.48323799255510025,-6.809868750327838,2.7587169691474105,-5.532724206088463,-8.367352625197526,-9.934251687080462,-6.883439394272038,-9.9451959487612,-5.811783021808739,2.429575972969939,-9.961900456547053,0.743497773581926,-9.89811585593605,7.622194036328195,-1.8163247507873983,-9.967379560471501,-9.954582293174248,-9.931970831724035,-10.0,-2.855208212280939,6.80858812523698,-10.0,-8.147370485038145,-10.0,-10.0,2.099847260797312,-9.962349928338256,1.5362576025743404,6.795702796605061,5.422348137286676,-9.972135395476009,-1.8252849498812351,-10.0,6.972131899761089,-9.912544263106112,-8.277594712836674
753,2.6284681606424276,-6.024004084948068,-9.952238775418783,5.065220445064267,-10.0,0.35504748468229264,-0.18479009212263423,-10.0,-1.937436021179174,-6.157276941142336,5.957493423287216,-9.946612257223922,-0.5075669806743358,3.7320427401827474,-8.467323552137007,-9.969829954657477,9.862203139801633,-0.17831534483732614,-2.9717481891497197,-9.928208403266876,-7.292665208352307,-0.8577995688996546,-5.454804177479376,-9.942662490533985,-10.0,9.980724311178042,-9.909921470148126,-2.8672030815807545,7.4877586836448575,-9.136349020642225,5.053875431032188,-9.893461510516792,-0.0692964269540688,2.703437082976357,5.129472154548537,-4.892409260697682,7.59469896252748,2.255945582994188,-5.684003817651935,-0.15311607698060029,-9.99695762136563,-1.9057766812243184,2.8644580486839466,3.6313710865369258,-5.485328415481732,-10.0,5.409560041611341,-8.734340270358103,9.986049334051804,-9.950602289667941,4.107283642438916,-9.996493952098888,2.7687202772022865,9.96209974242847,-10.0,-10.0,-1.684420729644579,2.831287080618338,-7.956732379779648,3.683949129315434,-8.40390794894765,6.42283922672083,-9.975771063506786,-6.416444233393542,-0.4883825984613555,-6.794578875922049,2.734210568347811,-5.571145455632271,-8.39375793800404,-9.948506583366965,-6.8851684072788295,-9.963453352008766,-5.784754803568551,2.4296259093912758,-9.988981566004435,0.7319498998042251,-9.906000126332689,7.625993380662786,-1.8449518945156806,-9.954862405329797,-9.94866170244942,-9.929883512957227,-9.974124061391226,-2.8598373740094547,6.865885422779758,-10.0,-8.13778939254786,-10.0,-10.0,2.100770403517966,-9.971301892575207,1.5625092799934759,6.8035665489547865,5.437626223765409,-9.917311358064328,-1.8444087948690284,-9.9747672318179,6.981398315783103,-9.94843358024609,-8.213306519302147
754,2.609585769118416,-6.04450887635389,-9.902982259835714,5.120226132915904,-9.965842329632006,0.365070212956797,-0.16230465835892477,-9.962054147482682,-2.006525147987856,-6.200116477997266,5.92544451646812,-9.970851650729879,-0.4699629011899387,3.6972277291787488,-8.453625594331722,-9.954614335094785,9.86246575405314,-0.15770747089940534,-2.8606296344558153,-9.962877916097595,-7.302578958767323,-0.8170050393493653,-5.45697650075399,-9.898490457663724,-9.974139951369612,10.0,-9.876067636658318,-2.8116855560277907,7.495165747573431,-9.097834042774824,5.070636279048385,-9.922741238328278,-0.08497438020965314,2.660193169353594,5.131278416398003,-4.844053853655068,7.684912350354816,2.3270360225688504,-5.702581027909044,-0.18727602930142442,-9.961406347925996,-1.9344047441712762,2.817593199910292,3.668262369719387,-5.416711285669966,-10.0,5.438212894712601,-8.729711987821831,10.0,-9.935359206866988,4.08582386670743,-10.0,2.839467228306245,9.96552642883987,-9.946880584738821,-9.988217632879007,-1.7146312558538672,2.927737386275884,-7.883842947147819,3.744331811176126,-8.409007025200513,6.461518250636039,-9.966061052285811,-6.436200104153725,-0.4192910718406913,-6.827221463230648,2.7699140342377784,-5.590682351034964,-8.41298507965472,-9.924381624648758,-6.897311492216005,-10.0,-5.793747777841048,2.4738414806523785,-10.0,0.6754887313135013,-9.959171292226985,7.6452742561446545,-1.844654971985978,-9.926645263230649,-9.969683297796466,-9.978247916003657,-9.986976795786989,-2.8663496671943527,6.889305535008689,-9.989665644457974,-8.169405450199518,-9.984791169501229,-9.959897169762879,2.078060019581761,-10.0,1.5324485691382213,6.835487890430454,5.475477831661975,-9.972549359872149,-1.7920654227434918,-9.992445349121796,6.96809187184009,-9.952872502915124,-8.215579552845274
755,2.625769256465103,-6.062793531752171,-9.926395168377672,5.0964042475082225,-10.0,0.36600478585903995,-0.11197041271455524,-9.960126736371302,-1.9676863501413657,-6.158111808489606,5.9924597271634825,-9.963076531961562,-0.5299584986965319,3.720205458255253,-8.480288654946653,-9.982949957073599,9.885411098278642,-0.15613395128576013,-2.9019336813879555,-9.930418489037725,-7.2668853687944495,-0.7392540661454146,-5.485469791007147,-9.909829532063156,-10.0,9.982211106854265,-9.885075987953226,-2.8277934199238226,7.4818815525524505,-9.13588582723437,5.111966279091937,-9.91926266759266,-0.1339186228058366,2.7297741311145334,5.135721332218223,-4.81519917370954,7.610669521467001,2.25014552803954,-5.726281800800301,-0.11903830633541221,-9.996265054389895,-1.9215757413717802,2.8977852586434607,3.706645295834482,-5.456608958118671,-10.0,5.443492952400864,-8.697214989739976,10.0,-9.96339829313352,4.060297384837115,-9.97666291057175,2.819577856507951,10.0,-10.0,-9.978191604984719,-1.6222734621144845,2.857889823347903,-7.892376351992322,3.8064091930409836,-8.387869312379037,6.487731264439273,-9.92663737184012,-6.436256775204033,-0.42145045774801115,-6.830307014138823,2.752414643299637,-5.544347143208066,-8.414864498945592,-9.988284944820805,-6.869947182641231,-9.987591493612086,-5.7683115155156,2.4917642687695842,-10.0,0.7086565988127037,-9.95895688695668,7.6781693124948545,-1.8499922613168358,-9.914639366563094,-9.964205266626038,-10.0,-10.0,-2.8590203189709977,6.852753726443941,-10.0,-8.150416909584827,-10.0,-9.941653276158815,2.1249220974006136,-9.964974986005123,1.5625337404795978,6.860690348586872,5.468384492823562,-10.0,-1.7609060660120692,-9.95062155347098,6.931031568558002,-9.947806378657194,-8.261270613154336
756,2.610824049677175,-6.099891796472604,-9.958790262959088,5.0912880056291066,-9.978997446357864,0.44744747556926084,-0.1268023344578211,-10.0,-1.9571948026088628,-6.178725342578237,5.987794747902781,-10.0,-0.5132444249444865,3.6760957536411714,-8.477584584206031,-10.0,9.93273239349411,-0.21453973582758354,-2.9410695327205985,-9.935853004984736,-7.222699108486033,-0.749250248081159,-5.5100090888490705,-9.94030573599887,-9.991991662244535,10.0,-9.942195201729469,-2.826142355288867,7.49878099630523,-9.15385721086087,5.150388451314099,-9.969097386013992,-0.15185721470950894,2.6945101264637827,5.11021069036099,-4.8830201047581445,7.643491741729836,2.2362301601376373,-5.688442971824288,-0.13288526493666122,-10.0,-1.9090278172629171,2.875126672473518,3.7333292999002987,-5.3991040104073935,-10.0,5.532788269110997,-8.741564125045441,9.964667147681816,-9.994652342963478,4.102718818364718,-9.978283620370057,2.79426709711406,9.966908336912915,-9.990500415225053,-9.984914410936593,-1.7033767734215348,2.894514192533463,-7.911273302168373,3.758610968816567,-8.354244211840083,6.507829615555375,-9.979979990268207,-6.393998077477554,-0.4632931670957567,-6.86224576082983,2.810466407551319,-5.551554574386729,-8.433237837848267,-10.0,-6.886542953965791,-9.991881768229474,-5.769925312331811,2.47570919605423,-9.966100366666005,0.6861171746583166,-9.94319885420501,7.663560416640844,-1.8389046757553686,-9.900005042880611,-9.963863106104787,-10.0,-9.958767553249064,-2.877643906420776,6.837086174777958,-9.98259882307373,-8.148496019120973,-9.94393568265187,-9.956032278276076,2.1414539364006724,-9.904099232314751,1.5612886005751232,6.905728691656366,5.474059559877584,-9.972219625729275,-1.8069309865504763,-9.900313994979383,6.914204919196981,-10.0,-8.193676917305027
757,2.6310465516483705,-6.061667743002771,-9.953509008082886,5.098384697544051,-9.937228396825995,0.43845661822502535,-0.10170309441613501,-9.984337929776213,-1.9527101107782365,-6.0975003119533735,5.993867416012334,-10.0,-0.5391448737118547,3.6666190522684854,-8.446798013463521,-10.0,9.932753851476374,-0.2392583155556288,-2.974408919046148,-9.937655140998782,-7.2533508667849045,-0.7603299603037297,-5.5293816546749675,-9.906737587630895,-10.0,9.96496232392609,-9.88892535656969,-2.833324305820888,7.544423539073402,-9.186012782238018,5.106692079455723,-9.976415058027582,-0.14508991689829653,2.6548382910679074,5.117861724932909,-4.867197069653748,7.637579689400065,2.260039993143063,-5.673086687332356,-0.1611402170795808,-9.97174954548058,-1.9062547985052125,2.874825423156384,3.7394643417192426,-5.42429404912265,-9.97405801908886,5.4569609669990395,-8.673763008249406,9.985538367066733,-10.0,4.091454534433068,-10.0,2.8597778461706174,10.0,-9.951559264927303,-10.0,-1.664963654540923,2.8968544926067543,-7.846885411832966,3.758373366196597,-8.377861310494808,6.481412160149982,-9.977751380185108,-6.41517489822817,-0.44720671666104456,-6.834252726332933,2.8245044330497793,-5.589004567697333,-8.467905495040991,-9.994722657536483,-6.87313253139601,-9.96924046669975,-5.782647701574174,2.4760889599126896,-9.965837845148446,0.6778900303867924,-9.990579523605247,7.775356216834132,-1.8423307094020691,-9.976105813036586,-9.969578660169526,-9.978024419257656,-10.0,-2.8634703073946004,6.9025353361335835,-9.953522924834253,-8.141849357198572,-9.99341023335269,-9.911119851397602,2.135250706642316,-9.924730384781471,1.595487771118181,6.943661685747529,5.519187903333275,-9.942239652169523,-1.8352831574838206,-9.953654653917114,6.9538185380839215,-10.0,-8.215140477088033
758,2.576841455655189,-6.065551966886046,-9.964498669191503,5.102325282145199,-9.903409057855146,0.45225477757840304,-0.07307953445928687,-9.977343109153303,-1.9429743275474327,-6.150913528357679,6.007398575511312,-9.983124926230161,-0.5781883731957941,3.6778825047531507,-8.435334973385451,-9.956832089562354,9.938606253729748,-0.17685241669041546,-2.927821449742316,-9.94278831260887,-7.2869615636698954,-0.7884330543088319,-5.533906717164538,-9.929890661835296,-10.0,9.989865215129042,-9.949475591939404,-2.8434684501672827,7.611082748504487,-9.129632035582336,5.11775377567634,-9.97427132590179,-0.14704151637833535,2.678042511565494,5.114399979979244,-4.900296035140687,7.6946127875363315,2.2549030727562185,-5.733324170364876,-0.05806667518935578,-9.993217275158655,-1.8828068782712812,2.8907738862063046,3.6520457590156767,-5.455817540900774,-9.95142711721679,5.499426607593674,-8.693572299747112,10.0,-10.0,4.129677072022229,-9.99575908159734,2.8650343683536126,9.980463328367605,-9.924155751149762,-10.0,-1.7253067993633766,2.87437329734648,-7.850190790716251,3.780234278989973,-8.32564832337077,6.4697221502090825,-9.981170225524814,-6.4261842016718145,-0.49472417789453244,-6.89966714221599,2.871293954695542,-5.57438382365854,-8.434392880844973,-10.0,-6.8961658656575455,-9.953674679969929,-5.796393713900185,2.4657253073415246,-10.0,0.6791597427155275,-10.0,7.7878261041505,-1.815028636771032,-9.966906889387174,-10.0,-9.919584086655087,-9.953027200261504,-2.8832454914501193,6.9241377222610065,-9.985204947646773,-8.1809684410397,-10.0,-9.917674480544505,2.060889707350092,-9.990346954683574,1.5998934117762205,6.977947898095745,5.535120364907751,-9.919272711024409,-1.7981266226911672,-9.877407810820703,6.980391737811672,-9.985388492634835,-8.200534898845095
759,2.618426151905249,-6.071666397006091,-9.967659262181812,5.101334005812266,-9.990142047358187,0.42729940041544034,-0.09006482289544904,-10.0,-1.9658676851387058,-6.163630169123496,6.038526335514982,-10.0,-0.5560563354871452,3.6809918932717425,-8.498342819610457,-9.97492736414341,9.932742094832692,-0.22136865175181797,-2.9714424318888133,-9.919512446064077,-7.226849328545316,-0.8204565995025777,-5.547383171560945,-9.967416287982289,-10.0,10.0,-9.88343174415091,-2.853631829244185,7.608015720195645,-9.17522604593707,5.110814868977266,-9.964124618740135,-0.14394372516591114,2.7338546218625623,5.138228370188028,-4.9014365533360476,7.6438451587956235,2.282442746838587,-5.653822783901068,-0.021859822926692037,-9.959889465603133,-1.8130789169801194,2.9373449684574227,3.6693175616377065,-5.432311061911555,-9.96172419801098,5.596173313759558,-8.744112281503417,10.0,-10.0,4.154862218352377,-9.975276211091627,2.88309037354847,9.944755293643007,-9.956417274752818,-9.978710282615367,-1.7013110915767502,2.873464454993454,-7.891304589084339,3.8209838544837593,-8.317817941241689,6.480301760384382,-10.0,-6.383371397556828,-0.48208997745943133,-6.871066512198055,2.8684255822168567,-5.511990053323833,-8.338250008131327,-9.979628320394736,-6.8830316330134815,-9.962745916587899,-5.826666313799987,2.471142139074551,-10.0,0.7319377815504939,-9.98580047134221,7.800235168693122,-1.8717633854609965,-10.0,-10.0,-9.944366432290742,-9.94464316049994,-2.941963696192082,7.0129900301965025,-10.0,-8.149071878567355,-9.919857996367075,-9.93203971751103,2.0483935679842604,-9.964511499289904,1.604258548266029,6.957870748876499,5.460456979815231,-9.892873316494233,-1.8191589255830118,-9.904068557514373,6.992789431214744,-10.0,-8.156401446362857
760,2.6127585032738954,-6.092349866601822,-10.0,5.098743534318474,-10.0,0.43763508799124423,-0.09295307808916076,-10.0,-1.9600697647332166,-6.103628827766985,6.004133309953059,-9.996342700248894,-0.558834122869727,3.647825885378377,-8.485206672655925,-9.943543506399216,9.939822672675206,-0.1773054325268808,-2.993307890831446,-9.927194955619314,-7.207626952312262,-0.854915149561179,-5.519763902086794,-9.945430578836262,-10.0,10.0,-9.92022299967376,-2.837612916054857,7.604875066015626,-9.217795679711315,5.161073320149305,-9.95671093842067,-0.1396819054314654,2.7340000658193224,5.130183428261409,-4.901983523643856,7.679225992665096,2.27498729039771,-5.651730727788902,-0.066866735705989,-9.975588276279892,-1.752809126032852,2.971000788307326,3.6778089992451024,-5.4200693059453995,-9.981571333364748,5.603233619438941,-8.743863252781034,10.0,-9.987073908661113,4.189615463839203,-9.972418576507547,2.8818228085862123,9.943604618072577,-9.948269128333212,-9.952697799820099,-1.7360687126275058,2.884416707813088,-7.879189166098978,3.8330034344230586,-8.305083914672224,6.556202778031472,-10.0,-6.3898578718402534,-0.45559783227827955,-6.884311814788326,2.853822708805091,-5.525551877794308,-8.35309571577631,-9.989500047765244,-6.873888983038208,-10.0,-5.814945686681478,2.426048204988594,-10.0,0.7636583270996442,-9.964832832292197,7.775906937741922,-1.8547400677698476,-9.978069630263017,-9.963977127461252,-9.902136668677674,-9.943269986159189,-2.9206597439765,6.9866968161826755,-10.0,-8.163956699212012,-9.948470832504722,-9.959064033173927,2.101614700412567,-10.0,1.5748091683491345,6.894954066132128,5.427453226436073,-9.86014307217761,-1.769291379745665,-9.885705326238117,7.010033355467785,-10.0,-8.146059799966284
761,2.5482687031421407,-5.958725046899613,-10.0,5.113724313216137,-9.947443562052888,0.485208476035356,-0.19302949670840325,-9.975876029843596,-1.9552567137465071,-6.090744678884153,5.935897431411534,-10.0,-0.5119161743112352,3.6097441344805374,-8.584963847960765,-9.891596328291524,10.0,-0.17397799255120272,-2.9836143935392396,-9.85781190507281,-7.1892832324922455,-0.8407114247727259,-5.525901166233431,-9.990423773781158,-10.0,10.0,-9.959233032952143,-2.8374226727121314,7.604766680563307,-9.197012339812035,5.2062384041000085,-9.916948286275051,-0.1405024416145427,2.716707119822256,5.119267468359332,-4.912897480517851,7.689715094930322,2.203610395229287,-5.689769550904531,-0.0685107179964925,-9.937370858329903,-1.7918189820187147,3.0061037990148196,3.685259613063269,-5.4016848280778085,-9.960571361838943,5.630183357646939,-8.714811404414904,9.99767048723135,-10.0,4.196865777186809,-9.995198144447299,2.8668680161936617,10.0,-9.934209978092857,-10.0,-1.7309409396577322,2.866354084762794,-7.893713048336935,3.8553360423792347,-8.275579502144836,6.556570995006466,-9.997098243613495,-6.430909539469377,-0.4735872181796028,-6.87089097798861,2.8240212970120737,-5.552035281256583,-8.35307037189795,-9.982570054635879,-6.9062929394502,-9.9925245301793,-5.799298546479143,2.4630466231790873,-10.0,0.7821681959064422,-9.933350152691206,7.834281479369996,-1.8881906433924789,-10.0,-10.0,-9.879215516665363,-9.958918343636892,-2.9132089709758135,7.0147210306892855,-10.0,-8.177610316526657,-9.94508540848764,-9.951160141678395,2.1514199881341116,-10.0,1.663166285926218,6.8503293232466405,5.448846689943764,-9.898594161313618,-1.8027995566510056,-9.814938341887103,7.019937249545625,-9.977300497827324,-8.166942528021266
